Producto, Volumen mtro3
25010,0.3641
25011,0.18921641
25012,0.17304
25013,0.03341599
25014,0.22
25015,0.589
25016,0.1856
25017,0.053006
25018,0.01842676
25019,0.21246568
25020,0.0062613
25021,0.28052
25022,0.00049945
25023,0.028782
25024,0.006893
25025,0.006222
25026,0.1837185
25027,1.276e-05
25028,0.062832
25029,0.002793
25030,0.02987
25031,0.01032407
25032,0.0009568
25033,0.05625
25034,0.0006731
25035,0.768824
25036,0.001125
25037,0.107047
25038,0.54717
25039,0.0009568
25040,0.0009568
25041,0.0009958
25042,0.017281
25043,0.025238
25044,0.22048779
25045,0.000348
25046,0.00112
25047,0.001125
25048,0.001
25049,0.006222
25050,0.134097
25051,0.0009539
25052,0.00105
25053,0.001125
25054,0.020131
25055,0.006729
25056,0.21735
25057,0.00029
25058,0.03
25059,0.0009568
25060,0.001125
25061,2.414e-05
25062,9.52e-05
25063,0.000764
25064,0.001
25065,0.00345244
25066,0.001125
25067,0.00081505
25068,0.006755
25069,0.0001
25070,0.01
25071,0.0009568
25072,0.0001
25073,0.1837185
25074,0.011129
25075,0.556999
25076,0.00345244
25077,0.372356
25078,0.006235
25079,0.001125
25080,4.532e-05
25081,0.22019
25082,0.00054
25083,0.00035347
25084,0.00094812
25085,0.3641
25086,0.0009568
25087,0.0225
25088,0.006222
25089,0.0009568
25090,0.02671
25091,0.00642
25092,0.24861992
25093,0.011129
25094,0.0009568
25095,0.028782
25096,0.001125
25097,0.031977
25098,0.615246
25099,0.00052922
25100,0.006235
25101,0.028059
25102,0.008924
25103,0.003017
25104,0.00438
25105,0.02
25106,0.004576
25107,1.0488
25108,0.004623
25109,0.00105
25110,0.28052
25111,6e-06
25112,3.4e-05
25113,0.00816903
25114,0.0004
25115,0.000474
25116,1.276e-05
25117,0.00054033
25118,0.005304
25119,0.0009958
25120,0.128
25121,0.00056
25122,0.00438
25123,0.001826
25124,0.001081
25125,0.001
25126,0.62437233
25127,0.214957
25128,0.015801
25129,0.02
25130,0.00054
25131,0.001
25132,0.00050029
25133,0.050449
25134,0.001222
25135,0.0035158
25136,0.001
25137,0.00061164
25138,0.02
25139,0.0009568
25140,0.0009568
25141,0.13594
25142,0.1728
25143,0.001
25144,1.1983904
25145,0.24
25146,5.3e-05
25147,0.0009568
25148,0.004039
25149,0.30705
25150,0.00093183
25151,0.0483
25152,0.00836071
25153,0.0005
25154,7.33e-06
25155,0.0001
25156,0.003017
25157,0.001
25158,0.141674
25159,0.001125
25160,0.00169
25161,0.0009568
25162,0.006222
25163,0.67973333
25164,0.0045
25165,0.27216
25166,0.22
25167,0.93684575
25168,0.010036
25169,0.001125
25170,0.06184496
25171,0.02987
25172,0.001125
25173,0.0009958
25174,6e-06
25175,0.0001
25176,0.00063091
25177,0.001125
25178,0.0009568
25179,0.013735
25180,0.006729
25181,0.28052
25182,0.563538
25183,0.16052623
25184,0.0009568
25185,0.24423917
25186,1e-06
25187,0.01
25188,0.22063105
25189,0.006222
25190,0.001125
25191,0.3885
25192,0.0114272
25193,0.19
25194,0.0053929
25195,0.0009568
25196,0.000611
25197,0.0505
25198,0.000132
25199,0.0009568
25200,0.001
25201,0.000646
25202,0.0038214
25203,0.00642
25204,0.011231
25205,0.022289
25206,0.343217
25207,0.025285
25208,0.00164
25209,0.93684575
25210,0.1
25211,0.001
25212,0.02298751
25213,0.000672
25214,0.066151
25215,0.006235
25216,0.0009568
25217,0.0009568
25218,0.006235
25219,0.001125
25220,0.000266
25221,0.174182
25222,0.006222
25223,0.000852
25224,0.0009568
25225,0.002636
25226,0.00164
25227,0.000603
25228,0.005537
25229,0.04
25230,0.066151
25231,0.086225
25232,0.007474
25233,0.019193
25234,0.0009568
25235,0.000646
25236,0.091557
25237,0.06
25238,0.028782
25239,0.00094812
25240,0.00035347
25241,0.0009568
25242,0.00094812
25243,0.050449
25244,0.006893
25245,1.767
25246,0.000149
25247,0.00642
25248,0.05
25249,0.01
25250,0.0194
25251,0.128
25252,0.086225
25253,0.02987
25254,1.276e-05
25255,0.001344
25256,0.67973333
25257,0.0009568
25258,0.22063105
25259,0.0014112
25260,0.0001
25261,0.000988
25262,0.022289
25263,5.08e-06
25264,4.229e-05
25265,7.33e-06
25266,5.299e-05
25267,0.055245
25268,0.00955333
25269,0.0009568
25270,0.001
25271,0.12702616
25272,0.0009539
25273,0.00495
25274,0.0072
25275,0.001
25276,0.0001
25277,0.010481
25278,0.000266
25279,0.006893
25280,0.003017
25281,0.001841
25282,0.002975
25283,0.006904
25284,0.02980757
25285,0.006235
25286,0.028059
25287,0.0009568
25288,0.022503
25289,1.6256
25290,0.04
25291,0.076162
25292,0.00198
25293,0.39166253
25294,0.0009568
25295,0.066485
25296,0.01146429
25297,0.0009539
25298,0.00084832
25299,0.0009568
25300,0.0009568
25301,0.0070748
25302,0.0009568
25303,0.05756391
25304,0.001125
25305,0.009155
25306,0.006235
25307,0.001
25308,0.0009568
25309,0.0001
25310,0.0009958
25311,0.01
25312,0.01
25313,0.08151985
25314,0.0045
25315,0.0009568
25316,0.027193
25317,0.00976097
25318,0.21246568
25319,0.06912
25320,0.028059
25321,0.00057302
25322,0.002554
25323,0.001125
25324,0.00054
25325,0.00345244
25326,0.08006072
25327,0.006222
25328,0.01
25329,0.03065848
25330,0.0009568
25331,0.013735
25332,1.12
25333,0.00094812
25334,7.71e-06
25335,0.0001
25336,0.7943
25337,0.0009568
25338,0.002956
25339,0.0001
25340,0.00052
25341,0.0035606
25342,0.00094812
25343,1.2356
25344,1.29
25345,0.001
25346,0.83
25347,0.006235
25348,0.356409
25349,4.229e-05
25350,0.028782
25351,0.000528
25352,0.0009568
25353,0.031977
25354,0.001
25355,0.30705
25356,0.00039187
25357,0.001
25358,1.3
25359,0.000413
25360,0.006222
25361,0.000373
25362,0.006222
25363,0.103
25364,0.003394
25365,0.0009958
25366,0.000474
25367,0.02954
25368,0.006904
25369,0.066151
25370,0.20382264
25371,7.71e-06
25372,0.002775
25373,0.00345244
25374,0.072
25375,0.62437233
25376,0.22019
25377,0.0001
25378,7.33e-06
25379,0.03729639
25380,0.093329
25381,0.001
25382,0.071824
25383,0.006239
25384,0.0015
25385,0.00391763
25386,1.8e-05
25387,0.001
25388,0.0001
25389,0.000105
25390,0.124686
25391,0.00094812
25392,0.0011757
25393,0.000601
25394,3e-05
25395,0.06807
25396,0.03716711
25397,0.0009568
25398,0.003807
25399,0.003017
25400,1e-06
25401,0.7
25402,0.0009568
25403,0.00105
25404,0.723
25405,0.01
25406,0.029561
25407,0.39166253
25408,0.001235
25409,0.008924
25410,0.460817
25411,0.006222
25412,4.682e-05
25413,0.006185
25414,7.78e-05
25415,0.02331
25416,0.1182
25417,1.208e-05
25418,0.00105
25419,0.02070027
25420,0.0263
25421,0.00057302
25422,0.000611
25423,0.00054
25424,0.000105
25425,0.031977
25426,0.00214414
25427,0.134097
25428,0.0009568
25429,0.001125
25430,0.011231
25431,0.002568
25432,0.001826
25433,0.05145
25434,0.001125
25435,0.42606366
25436,0.1241
25437,5.08e-06
25438,0.01269132
25439,0.006235
25440,0.0263
25441,0.001
25442,0.00054
25443,0.01
25444,0.0768
25445,0.214957
25446,0.00083164
25447,0.093329
25448,0.066151
25449,0.107047
25450,1.0665
25451,0.00054
25452,4.682e-05
25453,0.000323
25454,0.3025
25455,0.0001
25456,0.0001
25457,1.8e-05
25458,0.0009568
25459,0.000792
25460,0.00448
25461,0.001
25462,0.038
25463,0.0263
25464,0.00055037
25465,1.276e-05
25466,0.0009539
25467,0.001125
25468,0.002554
25469,0.046942
25470,0.06
25471,0.02
25472,0.0035158
25473,0.67973333
25474,0.67973333
25475,0.20382264
25476,0.0009539
25477,0.001125
25478,1.379e-05
25479,0.0050955
25480,0.017281
25481,0.038643
25482,0.013128
25483,0.006755
25484,0.39166253
25485,0.0009568
25486,0.001287
25487,0.000166
25488,0.000322
25489,0.0371462
25490,0.0070748
25491,8e-06
25492,0.000603
25493,0.0053929
25494,0.0009568
25495,0.56
25496,0.000852
25497,0.000646
25498,0.000601
25499,0.461433
25500,0.001
25501,0.001
25502,0.001125
25503,0.0033827
25504,0.01111834
25505,0.000611
25506,0.00296
25507,0.0459841
25508,0.006
25509,0.000142
25510,0.020912
25511,0.10494707
25512,0.00083164
25513,1.276e-05
25514,0.0009568
25515,9.182e-05
25516,0.1182
25517,0.037606
25518,0.000322
25519,0.04
25520,0.08993931
25521,0.0062613
25522,0.031977
25523,0.001125
25524,0.001125
25525,0.129
25526,1.46259
25527,0.00345244
25528,0.06
25529,0.01440517
25530,0.050597
25531,0.01
25532,0.03
25533,1.276e-05
25534,0.134097
25535,0.83537743
25536,0.000266
25537,0.000611
25538,1.850256
25539,0.9137
25540,0.009155
25541,5.08e-06
25542,0.00094812
25543,0.00094812
25544,0.011231
25545,0.00094812
25546,0.07
25547,0.107047
25548,0.043661
25549,4.682e-05
25550,0.0007308
25551,0.03729639
25552,1.276e-05
25553,0.00164
25554,0.0009568
25555,0.001125
25556,0.0018847
25557,0.1342
25558,0.000389
25559,0.178748
25560,0.62437233
25561,0.001125
25562,0.0009958
25563,0.002554
25564,4.682e-05
25565,0.0009568
25566,0.001125
25567,0.0009539
25568,0.006
25569,0.0009958
25570,0.343217
25571,0.000611
25572,0.0003426
25573,0.028782
25574,0.17
25575,0.0009568
25576,0.008924
25577,0.0263
25578,0.170623
25579,0.002159
25580,0.0032992
25581,0.000852
25582,0.744205
25583,0.0009568
25584,0.09
25585,0.0114204
25586,0.0003
25587,0.10494707
25588,0.00054
25589,0.0009568
25590,0.0170786
25591,0.0009
25592,0.025285
25593,0.62106
25594,0.031977
25595,0.013735
25596,0.0009539
25597,0.002573
25598,0.294
25599,0.14771
25600,0.003868
25601,0.0001
25602,0.002568
25603,0.003868
25604,0.000426
25605,0.025238
25606,0.14
25607,2.611046
25608,0.00061861
25609,0.00061613
25610,0.00052
25611,0.405535
25612,0.0263
25613,0.00094812
25614,0.205264
25615,0.0009568
25616,0.39166253
25617,0.0009539
25618,0.006157
25619,0.163511
25620,0.00037816
25621,0.256
25622,0.0009568
25623,0.01296
25624,0.02
25625,0.07
25626,0.055245
25627,0.0167579
25628,0.001
25629,0.001826
25630,0.001
25631,0.020121
25632,1.376
25633,0.000611
25634,0.0009568
25635,0.003868
25636,0.0421014
25637,0.028782
25638,0.000322
25639,0.004995
25640,0.003696
25641,0.3325
25642,0.00642
25643,0.06807
25644,4.229e-05
25645,2.86e-05
25646,0.000456
25647,0.008924
25648,0.000646
25649,0.2293869
25650,0.40688133
25651,0.000646
25652,0.020912
25653,0.0009539
25654,0.011129
25655,0.01164375
25656,0.217191
25657,0.007427
25658,0.0009568
25659,0.00042
25660,0.1277
25661,0.128078
25662,0.00730134
25663,0.0009568
25664,0.119167
25665,0.0033827
25666,0.002636
25667,0.0015
25668,0.01146429
25669,0.0009568
25670,2.414e-05
25671,0.0460025
25672,0.012705
25673,0.43168
25674,0.061
25675,0.00434296
25676,6.135e-05
25677,0.001
25678,0.0009568
25679,0.007449
25680,1.46035
25681,0.006222
25682,0.000611
25683,0.2248
25684,0.22048779
25685,0.001
25686,0.00054
25687,0.0070748
25688,0.027
25689,0.178748
25690,0.00214414
25691,9.52e-05
25692,0.00054
25693,0.006222
25694,0.0009568
25695,5.81e-06
25696,0.000413
25697,7.31e-06
25698,0.001125
25699,0.00054
25700,0.031977
25701,0.006235
25702,0.001
25703,1.451
25704,0.001
25705,0.0038214
25706,0.050509
25707,0.03795953
25708,0.007783
25709,0.0009568
25710,0.01111834
25711,0.0001
25712,1.276e-05
25713,0.485998
25714,0.356409
25715,0.00296
25716,0.00099773
25717,0.00438691
25718,1.99605
25719,0.00712041
25720,0.01653
25721,0.001125
25722,0.00642
25723,0.007427
25724,0.33281697
25725,1.1983904
25726,0.0009568
25727,0.7637
25728,0.04394258
25729,0.00712041
25730,0.003984
25731,0.000474
25732,0.00391763
25733,6e-05
25734,0.091557
25735,0.0001
25736,1.471046
25737,4.5e-06
25738,0.0009958
25739,0.000611
25740,0.707465
25741,0.020912
25742,0.001826
25743,0.000646
25744,8.75e-06
25745,0.00052
25746,1.276e-05
25747,0.00029034
25748,0.003696
25749,0.05625
25750,0.000852
25751,0.05145
25752,0.00296
25753,0.62437233
25754,0.007427
25755,0.011365
25756,0.00296
25757,0.72
25758,0.00438691
25759,0.0001
25760,1.276e-05
25761,0.33281697
25762,0.000413
25763,0.00093183
25764,0.0009568
25765,0.02298751
25766,0.001125
25767,0.00053962
25768,0.0001
25769,0.134097
25770,0.006222
25771,0.0009539
25772,0.017281
25773,9.016e-05
25774,0.00061164
25775,0.0009568
25776,0.00296
25777,0.01319738
25778,0.05415562
25779,0.00712041
25780,0.001
25781,0.001125
25782,0.7637
25783,0.00852
25784,0.0436
25785,0.028782
25786,0.003868
25787,0.0009568
25788,0.000601
25789,0.00036221
25790,0.028782
25791,0.05324701
25792,0.02637009
25793,0.001125
25794,0.22
25795,2.356
25796,3.5e-05
25797,0.006904
25798,0.00083164
25799,0.0009323
25800,0.7943
25801,0.526842
25802,0.00105
25803,0.006222
25804,0.001125
25805,0.00642
25806,0.000294
25807,0.0007091
25808,0.06
25809,0.000852
25810,0.08993931
25811,0.0045
25812,0.0009539
25813,0.006235
25814,0.0460025
25815,0.0009
25816,0.0009568
25817,0.000603
25818,0.001
25819,0.00214414
25820,0.025285
25821,0.02
25822,0.01
25823,0.001
25824,0.0045
25825,0.006235
25826,0.01267125
25827,0.00105
25828,0.134097
25829,0.001125
25830,0.011231
25831,0.001
25832,0.00066681
25833,0.001617
25834,0.0170786
25835,0.0045
25836,0.3
25837,0.006157
25838,0.2765
25839,0.00990201
25840,0.001
25841,0.002793
25842,0.1815
25843,0.03
25844,0.00054033
25845,0.00094812
25846,0.001125
25847,0.001125
25848,0.001
25849,8.25e-05
25850,0.001
25851,0.0062613
25852,0.000603
25853,0.00642
25854,0.10649221
25855,0.0114204
25856,0.0114272
25857,8.25e-05
25858,0.7637
25859,0.013735
25860,0.01
25861,0.0009568
25862,0.066151
25863,0.019193
25864,0.00642
25865,0.00345244
25866,0.0009568
25867,0.0009568
25868,0.27
25869,0.00642
25870,1.68e-05
25871,0.01
25872,0.000322
25873,0.0001
25874,0.0008
25875,0.00449
25876,0.006235
25877,0.497666
25878,0.01
25879,0.05625
25880,0.001125
25881,0.002793
25882,0.00449
25883,5e-06
25884,0.22048779
25885,0.020335
25886,0.03619
25887,0.379956
25888,0.00495
25889,0.32916
25890,0.00094812
25891,0.0006
25892,0.1226
25893,0.0009568
25894,0.00052
25895,0.00296
25896,0.001841
25897,0.00037816
25898,0.0009568
25899,0.028782
25900,0.046322
25901,0.00056
25902,0.013735
25903,0.17753
25904,1.181
25905,0.000323
25906,0.0483
25907,1e-05
25908,0.055245
25909,0.00029034
25910,0.001125
25911,0.0009568
25912,0.07
25913,0.00047369
25914,0.028782
25915,0.0009568
25916,0.03121867
25917,0.003583
25918,0.000611
25919,0.000601
25920,1.183
25921,0.03
25922,1.2021
25923,0.050509
25924,0.67973333
25925,0.018925
25926,0.000603
25927,0.000988
25928,0.0015
25929,0.001125
25930,0.67973333
25931,0.001261
25932,0.00052922
25933,0.21246568
25934,0.93684575
25935,0.001135
25936,0.000393
25937,0.001125
25938,0.2293869
25939,0.124686
25940,0.089247
25941,0.0114272
25942,1.276e-05
25943,0.001899
25944,0.063285
25945,0.0009958
25946,0.0001
25947,0.03
25948,0.001125
25949,0.003434
25950,0.0009568
25951,0.006222
25952,0.323015
25953,0.04
25954,0.0009323
25955,0.000413
25956,0.02127219
25957,0.008924
25958,0.236
25959,0.00029034
25960,0.001
25961,0.036214
25962,0.055
25963,1.276e-05
25964,0.055245
25965,0.00056
25966,0.006222
25967,0.0009568
25968,0.00094812
25969,0.00057302
25970,0.0873
25971,0.28865747
25972,0.00642
25973,0.9072
25974,0.001125
25975,0.006
25976,0.006185
25977,0.050449
25978,1.181
25979,0.050449
25980,0.3641
25981,0.000988
25982,0.01781848
25983,0.0001
25984,0.0009568
25985,0.00099773
25986,0.00039187
25987,0.006222
25988,0.0072
25989,0.08993931
25990,0.019193
25991,0.08993931
25992,0.000663
25993,0.00712041
25994,0.0009568
25995,0.07754
25996,0.001976
25997,0.020912
25998,0.007159
25999,0.0436
26000,0.253318
26001,0.00052922
26002,0.00112
26003,0.343217
26004,0.004387
26005,0.0009568
26006,3.25
26007,0.028782
26008,0.001826
26009,1.379e-05
26010,0.0009539
26011,0.0170786
26012,0.029647
26013,0.004509
26014,0.0194
26015,0.497666
26016,0.004039
26017,0.016224
26018,0.0001
26019,0.0003426
26020,0.0009323
26021,0.001
26022,0.13395791
26023,0.0001
26024,0.006235
26025,0.00061613
26026,0.000852
26027,0.001235
26028,0.174182
26029,0.01296
26030,0.020121
26031,0.001
26032,0.01
26033,0.00054033
26034,0.02464
26035,1.12
26036,0.004995
26037,2.5891
26038,0.006235
26039,0.0035158
26040,0.000456
26041,0.01
26042,0.01
26043,0.007159
26044,0.028782
26045,0.39166253
26046,0.001
26047,0.002793
26048,0.655312
26049,0.001
26050,0.000601
26051,0.0038214
26052,0.15
26053,0.0070748
26054,0.4205
26055,0.001125
26056,0.0009568
26057,0.0503
26058,0.39166253
26059,0.0009539
26060,1.61e-05
26061,0.031952
26062,0.1395
26063,0.006222
26064,0.0001
26065,0.0298
26066,0.003017
26067,3.4e-05
26068,0.00642
26069,0.00288
26070,0.0009568
26071,1.276e-05
26072,0.21
26073,0.000603
26074,0.10157854
26075,0.22019
26076,0.001125
26077,0.022289
26078,0.00053854
26079,1.1983904
26080,0.006235
26081,0.006493
26082,0.00642
26083,0.001
26084,0.000601
26085,0.0009568
26086,0.05
26087,0.00105
26088,0.000792
26089,0.000603
26090,0.0001
26091,1.12
26092,0.0018847
26093,0.000852
26094,0.83
26095,0.001
26096,0.000611
26097,0.356409
26098,0.00105
26099,0.026416
26100,1.11
26101,0.02612
26102,0.21735
26103,0.00642
26104,0.029561
26105,0.056515
26106,0.0045
26107,0.020912
26108,0.094
26109,0.00049945
26110,0.000413
26111,0.00642
26112,0.00105
26113,0.0009568
26114,0.00054112
26115,0.00438691
26116,0.001235
26117,0.01402242
26118,0.004511
26119,0.001
26120,5.08e-06
26121,0.001125
26122,0.001
26123,0.000852
26124,0.0006
26125,0.00094812
26126,0.037003
26127,0.01
26128,0.000603
26129,6.75e-06
26130,0.0009568
26131,0.001344
26132,0.006222
26133,0.08993931
26134,1.68e-05
26135,0.000603
26136,0.76
26137,0.020912
26138,0.000601
26139,0.0009568
26140,0.00053478
26141,0.001
26142,0.025238
26143,0.09
26144,0.0001
26145,0.022503
26146,0.001
26147,0.00345244
26148,0.011648
26149,0.62437233
26150,0.0002
26151,0.0791
26152,0.0009568
26153,0.0436
26154,0.285304
26155,0.0009568
26156,0.11
26157,0.00029034
26158,0.013735
26159,0.03127
26160,0.0001
26161,0.00345244
26162,0.004752
26163,0.001125
26164,0.00214414
26165,0.028782
26166,0.000603
26167,7.33e-06
26168,7.423e-05
26169,0.07
26170,0.000426
26171,0.128078
26172,5.299e-05
26173,0.007918
26174,0.022289
26175,0.03
26176,3.38
26177,0.0009568
26178,0.028782
26179,0.00391763
26180,0.01842676
26181,0.3854965
26182,0.00054
26183,0.43223889
26184,0.004995
26185,0.9
26186,0.00094812
26187,0.002755
26188,1.908
26189,0.06
26190,0.0018891
26191,0.103
26192,0.006755
26193,0.0009568
26194,0.0009568
26195,0.014047
26196,0.002793
26197,0.03619
26198,0.7943
26199,0.01
26200,0.0062613
26201,0.00021
26202,0.020912
26203,0.014586
26204,0.02358
26205,5.08e-06
26206,0.094
26207,0.052013
26208,0.00642
26209,0.001
26210,0.0008
26211,0.028782
26212,0.007449
26213,0.026416
26214,0.001125
26215,0.001
26216,0.00094812
26217,0.016224
26218,0.025238
26219,0.01
26220,0.39166253
26221,0.0009958
26222,0.0001
26223,0.05
26224,0.00053478
26225,0.004511
26226,0.12702616
26227,0.055245
26228,0.253318
26229,0.01269132
26230,0.002956
26231,0.0001
26232,0.09
26233,1.276e-05
26234,0.03
26235,0.3325
26236,0.019193
26237,0.007783
26238,0.000792
26239,0.037489
26240,0.39166253
26241,0.39698326
26242,0.0009568
26243,0.00868
26244,0.63285
26245,0.00061861
26246,0.001125
26247,2.485e-05
26248,0.0170786
26249,0.01842676
26250,0.01402242
26251,1.451
26252,0.000142
26253,2.414e-05
26254,5.08e-06
26255,0.00056
26256,0.08993931
26257,0.0009568
26258,0.205264
26259,0.29626047
26260,0.22
26261,0.00093183
26262,0.0009568
26263,0.054
26264,0.018122
26265,0.037489
26266,0.046942
26267,0.018324
26268,0.020912
26269,0.003157
26270,0.21
26271,0.02
26272,6.75e-06
26273,0.00036221
26274,1.181
26275,0.020335
26276,0.001826
26277,0.000105
26278,0.24
26279,0.001
26280,0.020121
26281,0.04952702
26282,0.00048
26283,0.050449
26284,1.25
26285,0.002636
26286,0.000698
26287,0.0009568
26288,0.0001
26289,0.020912
26290,0.000611
26291,0.01715
26292,0.000132
26293,0.000729
26294,0.000601
26295,0.055245
26296,0.055245
26297,0.02464
26298,0.214957
26299,0.006222
26300,0.000611
26301,0.00955333
26302,7.423e-05
26303,0.00642
26304,0.01111834
26305,0.00061861
26306,0.028782
26307,0.00054
26308,0.0035158
26309,0.003017
26310,0.57174
26311,0.00081505
26312,1.12
26313,0.00863
26314,0.056515
26315,0.0004
26316,0.00050029
26317,0.001
26318,0.0503
26319,0.0009568
26320,0.003017
26321,1e-05
26322,0.0070748
26323,0.54717
26324,0.0009568
26325,0.43168
26326,0.0009568
26327,0.563538
26328,0.13395791
26329,0.001
26330,0.000471
26331,0.00054
26332,0.0009958
26333,0.001
26334,0.0009323
26335,0.000601
26336,0.001125
26337,0.006222
26338,0.191574
26339,0.22
26340,0.0009568
26341,0.029561
26342,0.0263
26343,0.0009568
26344,0.0009568
26345,0.0009568
26346,0.082965
26347,0.0009568
26348,0.01440517
26349,6e-06
26350,0.000601
26351,1.29
26352,0.0066283
26353,0.0035606
26354,0.000132
26355,1.81
26356,0.00438691
26357,0.020912
26358,1.1983904
26359,0.000389
26360,0.003868
26361,1.0125
26362,0.0009568
26363,0.0009568
26364,0.001
26365,0.0005428
26366,0.000474
26367,0.001841
26368,3.05
26369,0.0009539
26370,0.020912
26371,0.0084
26372,0.010481
26373,0.020912
26374,0.0009568
26375,0.0364
26376,0.000646
26377,0.00296
26378,1.276e-05
26379,0.18
26380,0.24837
26381,0.001125
26382,0.001261
26383,0.02
26384,0.7637
26385,0.0001
26386,0.000852
26387,0.020912
26388,0.0010908
26389,0.00274783
26390,0.094
26391,5.08e-06
26392,0.050509
26393,0.011231
26394,0.0009568
26395,0.0144
26396,0.00049945
26397,1.17908956
26398,0.30705
26399,0.00214414
26400,0.006
26401,0.006222
26402,0.006904
26403,0.39166253
26404,0.025238
26405,0.0002
26406,0.01
26407,0.00495
26408,0.00053478
26409,0.0005428
26410,0.002755
26411,0.000601
26412,0.39166253
26413,0.0001
26414,0.0009568
26415,0.1
26416,0.0009568
26417,0.78
26418,0.04952702
26419,4.682e-05
26420,0.001
26421,0.000603
26422,0.020121
26423,0.002956
26424,0.0001
26425,4.254e-05
26426,0.22019
26427,0.00036221
26428,0.39166253
26429,0.0003
26430,0.01105962
26431,0.0009958
26432,1.276e-05
26433,0.006
26434,0.655312
26435,0.0009568
26436,1.36
26437,0.0009568
26438,0.03232226
26439,0.00105
26440,0.009247
26441,0.000603
26442,0.006222
26443,0.00056
26444,0.00057134
26445,0.83537743
26446,0.000539
26447,3.394e-05
26448,0.39166253
26449,0.02122
26450,0.028782
26451,0.01
26452,0.00057302
26453,1.276e-05
26454,0.0001
26455,0.40688133
26456,0.0009568
26457,1.276e-05
26458,0.233825
26459,0.62437233
26460,0.0009568
26461,0.00852
26462,0.000166
26463,0.001
26464,0.007013
26465,0.06
26466,0.0001
26467,0.000474
26468,0.0009539
26469,0.00430529
26470,0.54717
26471,0.0009568
26472,1.36
26473,0.00056
26474,0.020912
26475,0.00214414
26476,0.00054
26477,0.055245
26478,5.81e-06
26479,0.00642
26480,0.028782
26481,0.081744
26482,0.21735
26483,0.00105
26484,0.1277
26485,0.00083164
26486,0.000792
26487,0.2293869
26488,0.134097
26489,0.020912
26490,0.0009568
26491,0.0263
26492,0.0037
26493,6.135e-05
26494,0.0009568
26495,0.00099773
26496,4.682e-05
26497,0.061
26498,0.00056
26499,0.003868
26500,0.00024
26501,0.0009568
26502,0.0009568
26503,5.08e-06
26504,0.03
26505,0.001
26506,0.001287
26507,0.000646
26508,0.03844909
26509,0.013735
26510,0.00056
26511,0.497666
26512,0.0009539
26513,1.56427
26514,0.05
26515,0.54717
26516,0.0436
26517,0.000646
26518,0.038818
26519,0.006157
26520,0.002573
26521,0.00056
26522,0.00054
26523,0.029561
26524,0.081
26525,0.39166253
26526,0.05936
26527,0.107047
26528,0.163511
26529,0.0009539
26530,0.223125
26531,0.0084
26532,0.07
26533,1.56427
26534,0.000322
26535,0.09
26536,1.962e-05
26537,0.00994605
26538,0.0009323
26539,0.001125
26540,0.071824
26541,0.0007091
26542,0.00094812
26543,0.00214414
26544,0.0009958
26545,0.119167
26546,0.055245
26547,0.0009568
26548,0.0009568
26549,0.000456
26550,0.000603
26551,0.00056
26552,0.00442
26553,0.053006
26554,0.006904
26555,0.055
26556,0.00094812
26557,0.134097
26558,0.03795953
26559,1.276e-05
26560,0.00029034
26561,0.006904
26562,0.000413
26563,0.002554
26564,0.027532
26565,0.00345244
26566,0.019193
26567,0.0009568
26568,0.0009568
26569,0.00345244
26570,0.00642
26571,0.191574
26572,1.6
26573,0.01
26574,0.0010908
26575,0.0009568
26576,0.0062613
26577,0.00445
26578,0.062832
26579,0.001
26580,0.050449
26581,0.0001
26582,0.0009958
26583,0.023199
26584,0.0590337
26585,0.02127219
26586,0.0009568
26587,0.0014112
26588,0.006235
26589,0.0015
26590,0.0001
26591,0.0009568
26592,0.103
26593,0.028782
26594,0.000926
26595,0.02987
26596,0.0004
26597,0.00093183
26598,5.299e-05
26599,0.0001
26600,0.070148
26601,0.00438
26602,0.00021
26603,0.001597
26604,0.00057134
26605,5.08e-06
26606,0.001125
26607,0.0003426
26608,0.055
26609,1.75275
26610,0.00449
26611,0.223125
26612,0.000322
26613,0.22048779
26614,0.020912
26615,0.001
26616,0.009155
26617,0.001125
26618,0.006157
26619,0.031977
26620,0.006755
26621,0.62437233
26622,0.01
26623,0.002647
26624,0.1182
26625,0.004039
26626,3.25
26627,0.007449
26628,5.08e-06
26629,0.0009568
26630,0.0009568
26631,0.00054
26632,0.002775
26633,0.000611
26634,0.00642
26635,0.4177379
26636,0.00712
26637,0.027193
26638,0.025238
26639,0.097
26640,0.001
26641,0.00054
26642,0.02987
26643,0.0009568
26644,0.45
26645,0.002956
26646,0.0009568
26647,0.02987
26648,0.22
26649,0.10157854
26650,0.002775
26651,0.63285
26652,0.0010908
26653,0.0070748
26654,0.025238
26655,0.01
26656,0.001
26657,0.12702616
26658,0.0009568
26659,0.006222
26660,0.05
26661,7.7e-05
26662,1.25
26663,0.30705
26664,0.001125
26665,0.02358
26666,0.0009144
26667,0.0009568
26668,0.000852
26669,0.08993931
26670,0.21735
26671,0.001
26672,0.009247
26673,0.000322
26674,3.666e-05
26675,0.00345244
26676,0.04
26677,0.002775
26678,0.001125
26679,0.00198
26680,0.06184496
26681,0.553696
26682,0.020912
26683,4.682e-05
26684,0.000663
26685,0.00054033
26686,0.00345244
26687,0.000149
26688,0.001899
26689,0.00214414
26690,0.00986415
26691,0.003984
26692,0.0001
26693,0.053006
26694,0.0009568
26695,0.460817
26696,0.10157854
26697,0.00829818
26698,0.30598365
26699,0.0009568
26700,0.00642
26701,0.02612
