Producto,Probabilidad
15195,0.0001427633269565714
15196,0.0017702652542614854
15198,0.00011421066156525712
15206,2.855266539131428e-05
15218,0.0001427633269565714
15228,2.855266539131428e-05
15231,5.710533078262856e-05
15236,0.000513947977043657
15255,2.855266539131428e-05
15277,2.855266539131428e-05
15332,2.855266539131428e-05
15361,2.855266539131428e-05
15381,2.855266539131428e-05
15420,2.855266539131428e-05
15460,2.855266539131428e-05
15479,2.855266539131428e-05
15495,2.855266539131428e-05
15496,2.855266539131428e-05
15539,5.710533078262856e-05
15571,2.855266539131428e-05
15590,5.710533078262856e-05
15613,5.710533078262856e-05
15622,2.855266539131428e-05
15639,5.710533078262856e-05
15643,8.565799617394284e-05
15653,2.855266539131428e-05
15702,0.0001427633269565714
15705,2.855266539131428e-05
15723,0.00017131599234788568
15747,2.855266539131428e-05
15748,5.710533078262856e-05
15753,5.710533078262856e-05
15754,0.0001427633269565714
15823,2.855266539131428e-05
15867,5.710533078262856e-05
15868,0.0001427633269565714
15915,0.00011421066156525712
15921,0.0001427633269565714
16006,2.855266539131428e-05
16044,2.855266539131428e-05
16047,2.855266539131428e-05
16068,5.710533078262856e-05
16077,0.0016560545926962282
16093,2.855266539131428e-05
16115,2.855266539131428e-05
16119,5.710533078262856e-05
16121,2.855266539131428e-05
16127,2.855266539131428e-05
16163,2.855266539131428e-05
16168,2.855266539131428e-05
16191,2.855266539131428e-05
16206,5.710533078262856e-05
16210,2.855266539131428e-05
16214,5.710533078262856e-05
16239,2.855266539131428e-05
16242,2.855266539131428e-05
16246,8.565799617394284e-05
16256,2.855266539131428e-05
16270,8.565799617394284e-05
16272,5.710533078262856e-05
16301,0.00019986865773919996
16326,2.855266539131428e-05
16359,2.855266539131428e-05
16371,5.710533078262856e-05
16390,2.855266539131428e-05
16396,5.710533078262856e-05
16411,8.565799617394284e-05
16442,2.855266539131428e-05
16476,2.855266539131428e-05
16479,2.855266539131428e-05
16489,2.855266539131428e-05
16578,2.855266539131428e-05
16590,2.855266539131428e-05
16607,2.855266539131428e-05
16620,2.855266539131428e-05
16629,2.855266539131428e-05
16631,2.855266539131428e-05
16637,2.855266539131428e-05
16661,0.00022842132313051424
16662,0.00017131599234788568
16664,5.710533078262856e-05
16668,2.855266539131428e-05
16671,2.855266539131428e-05
16673,2.855266539131428e-05
16695,2.855266539131428e-05
16699,8.565799617394284e-05
16727,5.710533078262856e-05
16745,5.710533078262856e-05
16747,8.565799617394284e-05
16754,2.855266539131428e-05
16775,2.855266539131428e-05
16822,0.0002569739885218285
16894,0.0003711846500870856
16920,0.0010564486194786283
16922,0.0005996059732175998
16923,0.0008565799617394283
16930,0.00019986865773919996
16931,0.0002855266539131428
16933,0.00045684264626102847
16938,0.0007423693001741712
16940,0.0005425006424349713
16944,0.0007423693001741712
16947,0.0008565799617394283
16953,2.855266539131428e-05
16954,0.0002569739885218285
16955,0.0012848699426091425
16959,0.0002569739885218285
16960,0.0003711846500870856
16961,0.0002569739885218285
16962,0.0005425006424349713
16963,0.0008565799617394283
16964,0.0008851326271307427
16966,0.0003997373154783999
16968,0.00045684264626102847
16969,0.00017131599234788568
16971,0.0013990806041743998
16972,0.002369871227479085
16974,0.0013705279387830854
16981,0.0008565799617394283
16983,0.0020843445735659423
16996,0.000713816634782857
17037,0.0002855266539131428
17042,8.565799617394284e-05
17092,0.0015703965965222853
17093,0.0019986865773919996
17101,0.0002569739885218285
17115,0.00022842132313051424
17120,0.0012563172772178282
17128,0.0009136852925220569
17131,0.0015132912657396568
17135,0.0003711846500870856
17138,0.0008851326271307427
17139,0.00011421066156525712
17140,0.001027895954087314
17141,0.0001427633269565714
17142,0.00022842132313051424
17143,0.0003711846500870856
17144,0.002255660565913828
17145,0.0018844759158267424
17147,0.0011135539502612568
17153,0.0002569739885218285
17154,0.002741055877566171
17155,0.0013990806041743998
17157,0.00034263198469577135
17161,8.565799617394284e-05
17165,0.0013990806041743998
17166,0.0009707906233046854
17167,0.0002569739885218285
17175,0.0002569739885218285
17176,0.00019986865773919996
17177,0.0005710533078262856
17183,0.002341318562087771
17186,0.002141449904348571
17187,0.000513947977043657
17188,5.710533078262856e-05
17191,0.0003711846500870856
17192,0.0011135539502612568
17193,0.001941581246609371
17194,5.710533078262856e-05
17197,0.0006567113040002285
17198,5.710533078262856e-05
17206,0.001741712588870171
17207,0.002341318562087771
17208,0.0008851326271307427
17214,0.00045684264626102847
17218,0.00034263198469577135
17223,0.0014561859349570283
17233,0.0006281586386089141
17235,0.0015703965965222853
17237,0.0010564486194786283
17238,0.00031407931930445705
17240,0.0005996059732175998
17242,0.00019986865773919996
17243,0.00045684264626102847
17244,0.0019130285812180568
17253,0.0005425006424349713
17254,0.0001427633269565714
17255,0.0001427633269565714
17257,0.000713816634782857
17258,0.00031407931930445705
17259,0.0021700025697398853
17262,0.0001427633269565714
17271,0.0003711846500870856
17272,0.001627501927304914
17273,8.565799617394284e-05
17280,0.00011421066156525712
17302,0.0017702652542614854
17325,5.710533078262856e-05
17328,2.855266539131428e-05
17340,0.00011421066156525712
17342,0.00019986865773919996
17350,0.0008565799617394283
17358,0.0007709219655654856
17369,0.0005710533078262856
17377,0.0017131599234788567
17385,0.0007709219655654856
17386,0.001027895954087314
17387,0.00693829769008937
17388,0.00019986865773919996
17390,0.0003711846500870856
17391,0.0003997373154783999
17394,0.00042828998086971416
17395,0.0001427633269565714
17396,0.00011421066156525712
17397,0.0009136852925220569
17410,5.710533078262856e-05
17412,0.0001427633269565714
17415,0.0007994746309567998
17416,0.00011421066156525712
17417,0.00022842132313051424
17418,2.855266539131428e-05
17420,0.0009136852925220569
17422,0.001027895954087314
17426,0.0003711846500870856
17427,0.00031407931930445705
17428,0.0007709219655654856
17431,0.00042828998086971416
17433,8.565799617394284e-05
17434,0.0003711846500870856
17435,0.001313422608000457
17436,0.00042828998086971416
17437,0.0005425006424349713
17439,0.0022842132313051424
17445,0.0001427633269565714
17446,5.710533078262856e-05
17449,0.00022842132313051424
17459,0.0006281586386089141
17461,0.00019986865773919996
17462,0.000513947977043657
17466,0.00011421066156525712
17472,0.00011421066156525712
17473,0.0002569739885218285
17474,8.565799617394284e-05
17481,0.0029123718699140566
17482,0.0024840818890443424
17483,0.0003711846500870856
17484,0.00019986865773919996
17485,2.855266539131428e-05
17491,0.0003711846500870856
17492,0.00042828998086971416
17494,0.00034263198469577135
17496,0.00019986865773919996
17497,0.0007423693001741712
17499,0.000513947977043657
17505,5.710533078262856e-05
17506,0.0003711846500870856
17508,0.0002855266539131428
17509,0.00034263198469577135
17511,0.00042828998086971416
17512,0.0004853953116523427
17513,0.00034263198469577135
17515,0.0008565799617394283
17517,0.00017131599234788568
17521,2.855266539131428e-05
17527,0.0005996059732175998
17529,0.0009707906233046854
17531,0.00011421066156525712
17533,8.565799617394284e-05
17534,0.0003997373154783999
17537,0.00045684264626102847
17651,0.00017131599234788568
17652,8.565799617394284e-05
17653,0.0002855266539131428
17654,5.710533078262856e-05
17655,5.710533078262856e-05
17657,0.0001427633269565714
17658,0.0006281586386089141
17661,0.00017131599234788568
17662,0.0006567113040002285
17663,0.0002569739885218285
17664,8.565799617394284e-05
17665,0.0002569739885218285
17667,0.0001427633269565714
17668,0.00022842132313051424
17669,0.00011421066156525712
17671,2.855266539131428e-05
17672,2.855266539131428e-05
17674,0.00017131599234788568
17675,0.00022842132313051424
17676,2.855266539131428e-05
17678,0.0009993432886959998
17679,0.00019986865773919996
17691,8.565799617394284e-05
17692,0.00017131599234788568
17693,2.855266539131428e-05
17694,0.0008851326271307427
17696,0.0001427633269565714
17698,5.710533078262856e-05
17702,0.00017131599234788568
17703,0.0003711846500870856
17704,0.0009136852925220569
17705,0.0001427633269565714
17706,0.00031407931930445705
17707,5.710533078262856e-05
17708,0.00011421066156525712
17709,0.0002855266539131428
17710,2.855266539131428e-05
17714,5.710533078262856e-05
17717,5.710533078262856e-05
17718,5.710533078262856e-05
17719,0.00017131599234788568
17723,2.855266539131428e-05
17728,2.855266539131428e-05
17729,5.710533078262856e-05
17731,0.00022842132313051424
17734,0.000513947977043657
17735,0.0006281586386089141
17737,0.0024840818890443424
17744,0.00019986865773919996
17746,0.00011421066156525712
17747,5.710533078262856e-05
17748,8.565799617394284e-05
17749,0.00017131599234788568
17750,2.855266539131428e-05
17754,0.00011421066156525712
17755,0.0004853953116523427
17759,0.00011421066156525712
17760,8.565799617394284e-05
17761,2.855266539131428e-05
17762,5.710533078262856e-05
17765,5.710533078262856e-05
17766,0.00017131599234788568
17767,5.710533078262856e-05
17768,2.855266539131428e-05
17769,5.710533078262856e-05
17771,0.0004853953116523427
17773,2.855266539131428e-05
17774,5.710533078262856e-05
17775,0.0001427633269565714
17776,0.00019986865773919996
17778,8.565799617394284e-05
17783,0.0002855266539131428
17784,2.855266539131428e-05
17785,8.565799617394284e-05
17786,5.710533078262856e-05
17787,0.00017131599234788568
17789,2.855266539131428e-05
17790,8.565799617394284e-05
17791,2.855266539131428e-05
17793,8.565799617394284e-05
17794,2.855266539131428e-05
17796,0.00031407931930445705
17797,0.00017131599234788568
17798,0.0003711846500870856
17800,2.855266539131428e-05
17801,0.00011421066156525712
17808,0.0007709219655654856
17835,5.710533078262856e-05
17836,0.0003997373154783999
17839,0.0002855266539131428
17840,0.00042828998086971416
17841,0.0028267138737401135
17845,5.710533078262856e-05
17882,0.00042828998086971416
17887,0.00017131599234788568
17897,0.0002855266539131428
17902,2.855266539131428e-05
17912,0.000513947977043657
17951,0.0002855266539131428
17956,2.855266539131428e-05
17961,0.0002855266539131428
17973,5.710533078262856e-05
18012,0.0001427633269565714
18023,0.0002569739885218285
18025,0.0001427633269565714
18027,0.00011421066156525712
18034,0.00031407931930445705
18035,0.00034263198469577135
18037,0.00022842132313051424
18038,0.0005425006424349713
18086,5.710533078262856e-05
18126,2.855266539131428e-05
18131,0.00022842132313051424
18135,2.855266539131428e-05
18142,5.710533078262856e-05
18143,0.0003997373154783999
18144,0.0003997373154783999
18145,2.855266539131428e-05
18164,0.0011706592810438855
18189,0.00019986865773919996
18194,0.0001427633269565714
18195,8.565799617394284e-05
18197,0.0003711846500870856
18251,0.00017131599234788568
18265,5.710533078262856e-05
18266,0.00042828998086971416
18267,0.0005425006424349713
18268,0.00017131599234788568
18288,0.00045684264626102847
18290,0.0002569739885218285
18292,8.565799617394284e-05
18295,2.855266539131428e-05
18296,0.0002569739885218285
18299,2.855266539131428e-05
18300,0.0001427633269565714
18317,0.00017131599234788568
18361,8.565799617394284e-05
18367,0.0010850012848699427
18368,0.001027895954087314
18385,5.710533078262856e-05
18416,2.855266539131428e-05
18435,5.710533078262856e-05
18451,0.00017131599234788568
18461,0.0005996059732175998
18471,0.00017131599234788568
18472,0.00017131599234788568
18480,8.565799617394284e-05
18501,8.565799617394284e-05
18503,2.855266539131428e-05
18506,5.710533078262856e-05
18513,5.710533078262856e-05
18520,2.855266539131428e-05
18535,0.0025411872198269707
18537,0.0001427633269565714
18539,0.0003711846500870856
18569,0.00019986865773919996
18577,5.710533078262856e-05
18578,0.00045684264626102847
18595,0.00022842132313051424
18596,0.0002569739885218285
18599,2.855266539131428e-05
18613,2.855266539131428e-05
18628,0.00011421066156525712
18650,5.710533078262856e-05
18652,0.0001427633269565714
18659,0.0001427633269565714
18666,2.855266539131428e-05
18667,0.00045684264626102847
18676,0.000513947977043657
18678,0.0002569739885218285
18701,0.00017131599234788568
18702,0.00019986865773919996
18703,8.565799617394284e-05
18704,0.00017131599234788568
18715,0.00011421066156525712
18726,5.710533078262856e-05
18739,5.710533078262856e-05
18740,0.00011421066156525712
18743,2.855266539131428e-05
18747,0.0002855266539131428
18751,0.00042828998086971416
18753,0.00019986865773919996
18754,0.00034263198469577135
18756,0.00011421066156525712
18759,5.710533078262856e-05
18789,2.855266539131428e-05
18790,2.855266539131428e-05
18805,0.00017131599234788568
18821,2.855266539131428e-05
18825,8.565799617394284e-05
18834,0.00011421066156525712
18837,0.00011421066156525712
18852,5.710533078262856e-05
18874,0.0001427633269565714
18875,0.00011421066156525712
18884,2.855266539131428e-05
18886,0.00011421066156525712
18888,0.00011421066156525712
18891,0.0001427633269565714
18904,8.565799617394284e-05
18916,8.565799617394284e-05
18940,8.565799617394284e-05
18941,5.710533078262856e-05
18964,2.855266539131428e-05
18968,2.855266539131428e-05
18970,2.855266539131428e-05
18986,0.00011421066156525712
19001,2.855266539131428e-05
19003,0.00011421066156525712
19011,2.855266539131428e-05
19023,0.0003997373154783999
19024,0.00045684264626102847
19027,5.710533078262856e-05
19197,0.00011421066156525712
19245,8.565799617394284e-05
19250,2.855266539131428e-05
19266,2.855266539131428e-05
19267,2.855266539131428e-05
19277,0.00011421066156525712
19278,2.855266539131428e-05
19296,5.710533078262856e-05
19300,2.855266539131428e-05
19304,5.710533078262856e-05
19306,5.710533078262856e-05
19309,2.855266539131428e-05
19310,2.855266539131428e-05
19313,0.00011421066156525712
19323,2.855266539131428e-05
19327,8.565799617394284e-05
19336,2.855266539131428e-05
19349,5.710533078262856e-05
19364,2.855266539131428e-05
19389,2.855266539131428e-05
19395,8.565799617394284e-05
19396,2.855266539131428e-05
19397,2.855266539131428e-05
19398,2.855266539131428e-05
19405,2.855266539131428e-05
19406,2.855266539131428e-05
19408,2.855266539131428e-05
19410,2.855266539131428e-05
19411,0.00031407931930445705
19412,2.855266539131428e-05
19413,5.710533078262856e-05
19416,8.565799617394284e-05
19418,0.0003997373154783999
19420,0.00022842132313051424
19455,2.855266539131428e-05
19461,2.855266539131428e-05
19462,0.00017131599234788568
19463,8.565799617394284e-05
19488,0.0015703965965222853
19493,0.00017131599234788568
19494,2.855266539131428e-05
19496,2.855266539131428e-05
19497,0.0004853953116523427
19502,0.00011421066156525712
19516,5.710533078262856e-05
19520,0.0002855266539131428
19537,2.855266539131428e-05
19556,2.855266539131428e-05
19598,0.00017131599234788568
19605,0.00034263198469577135
19616,5.710533078262856e-05
19618,5.710533078262856e-05
19622,0.0001427633269565714
19624,0.00022842132313051424
19626,0.0002855266539131428
19641,0.00017131599234788568
19642,5.710533078262856e-05
19645,0.00019986865773919996
19646,0.00017131599234788568
19649,0.00017131599234788568
19650,0.00019986865773919996
19668,0.00045684264626102847
19686,5.710533078262856e-05
19689,5.710533078262856e-05
19690,2.855266539131428e-05
19694,0.0001427633269565714
19695,2.855266539131428e-05
19698,5.710533078262856e-05
19708,0.0002855266539131428
19715,2.855266539131428e-05
19723,0.0006281586386089141
19726,0.0002855266539131428
19737,0.0001427633269565714
19738,8.565799617394284e-05
19743,0.00011421066156525712
19744,8.565799617394284e-05
19769,2.855266539131428e-05
19771,2.855266539131428e-05
19780,8.565799617394284e-05
19806,0.00042828998086971416
19809,0.0002855266539131428
19810,0.0001427633269565714
19812,0.0002855266539131428
19813,0.00017131599234788568
19837,0.00011421066156525712
19841,0.00019986865773919996
19845,8.565799617394284e-05
19852,2.855266539131428e-05
19854,0.00011421066156525712
19861,0.0001427633269565714
19880,0.0001427633269565714
19882,2.855266539131428e-05
19892,2.855266539131428e-05
19907,0.001313422608000457
19931,2.855266539131428e-05
19946,2.855266539131428e-05
19949,2.855266539131428e-05
19953,2.855266539131428e-05
19956,0.0006852639693915427
19963,8.565799617394284e-05
19969,8.565799617394284e-05
19970,0.00019986865773919996
19972,5.710533078262856e-05
19973,2.855266539131428e-05
19975,2.855266539131428e-05
19978,2.855266539131428e-05
19981,0.00011421066156525712
19982,0.00011421066156525712
20010,0.0004853953116523427
20012,0.00011421066156525712
20037,0.00019986865773919996
20053,5.710533078262856e-05
20060,2.855266539131428e-05
20062,2.855266539131428e-05
20072,0.00022842132313051424
20073,2.855266539131428e-05
20079,0.00019986865773919996
20084,5.710533078262856e-05
20085,8.565799617394284e-05
20086,0.00017131599234788568
20091,2.855266539131428e-05
20092,2.855266539131428e-05
20093,2.855266539131428e-05
20099,2.855266539131428e-05
20105,2.855266539131428e-05
20112,8.565799617394284e-05
20113,0.00011421066156525712
20174,5.710533078262856e-05
20176,0.0007709219655654856
20182,2.855266539131428e-05
20183,2.855266539131428e-05
20184,8.565799617394284e-05
20186,5.710533078262856e-05
20187,2.855266539131428e-05
20189,0.0002569739885218285
20190,0.00031407931930445705
20193,8.565799617394284e-05
20194,8.565799617394284e-05
20196,0.0003711846500870856
20197,5.710533078262856e-05
20198,0.00017131599234788568
20199,2.855266539131428e-05
20201,2.855266539131428e-05
20230,0.00022842132313051424
20231,0.00034263198469577135
20232,0.0003997373154783999
20243,0.0001427633269565714
20244,0.0006567113040002285
20248,0.00031407931930445705
20250,2.855266539131428e-05
20252,2.855266539131428e-05
20254,0.00045684264626102847
20255,0.00011421066156525712
20256,5.710533078262856e-05
20258,2.855266539131428e-05
20259,2.855266539131428e-05
20260,8.565799617394284e-05
20261,5.710533078262856e-05
20262,2.855266539131428e-05
20263,0.0001427633269565714
20264,5.710533078262856e-05
20265,5.710533078262856e-05
20267,2.855266539131428e-05
20268,0.00017131599234788568
20269,0.00011421066156525712
20270,2.855266539131428e-05
20271,2.855266539131428e-05
20274,2.855266539131428e-05
20275,5.710533078262856e-05
20278,0.0010564486194786283
20279,0.00011421066156525712
20280,0.0005425006424349713
20282,0.00019986865773919996
20289,0.00011421066156525712
20290,0.0002855266539131428
20291,5.710533078262856e-05
20293,0.0003711846500870856
20295,2.855266539131428e-05
20296,8.565799617394284e-05
20297,2.855266539131428e-05
20301,0.00017131599234788568
20302,0.0001427633269565714
20303,5.710533078262856e-05
20306,0.00022842132313051424
20307,2.855266539131428e-05
20308,0.0002569739885218285
20309,2.855266539131428e-05
20310,0.0003997373154783999
20311,5.710533078262856e-05
20312,0.00019986865773919996
20313,0.0005710533078262856
20314,0.0003711846500870856
20315,0.0003997373154783999
20316,0.0005710533078262856
20317,0.00034263198469577135
20319,0.0001427633269565714
20320,2.855266539131428e-05
20322,5.710533078262856e-05
20325,0.00017131599234788568
20326,0.00017131599234788568
20327,8.565799617394284e-05
20328,0.0003997373154783999
20330,2.855266539131428e-05
20331,2.855266539131428e-05
20332,5.710533078262856e-05
20333,2.855266539131428e-05
20334,2.855266539131428e-05
20335,8.565799617394284e-05
20345,2.855266539131428e-05
20346,2.855266539131428e-05
20349,2.855266539131428e-05
20353,0.00022842132313051424
20359,8.565799617394284e-05
20360,2.855266539131428e-05
20361,0.0009707906233046854
20362,0.00031407931930445705
20363,5.710533078262856e-05
20367,2.855266539131428e-05
20369,0.00011421066156525712
20370,5.710533078262856e-05
20376,5.710533078262856e-05
20383,0.00011421066156525712
20390,2.855266539131428e-05
20391,2.855266539131428e-05
20392,0.00011421066156525712
20394,8.565799617394284e-05
20396,0.0003711846500870856
20420,0.00011421066156525712
20423,2.855266539131428e-05
20425,5.710533078262856e-05
20428,5.710533078262856e-05
20429,2.855266539131428e-05
20457,0.0009422379579133712
20458,0.0007709219655654856
20510,8.565799617394284e-05
20517,5.710533078262856e-05
20518,0.00011421066156525712
20524,8.565799617394284e-05
20535,0.0017131599234788567
20541,0.0002569739885218285
20543,8.565799617394284e-05
20549,0.00011421066156525712
20564,0.00011421066156525712
20565,8.565799617394284e-05
20566,0.00017131599234788568
20568,2.855266539131428e-05
20574,0.00031407931930445705
20575,0.0005996059732175998
20578,0.0005425006424349713
20587,0.00017131599234788568
20599,2.855266539131428e-05
20618,0.0002569739885218285
20619,5.710533078262856e-05
20623,0.00017131599234788568
20625,8.565799617394284e-05
20626,0.00011421066156525712
20627,0.00011421066156525712
20634,0.0002855266539131428
20639,0.001341975273391771
20641,0.0009422379579133712
20647,0.00017131599234788568
20650,0.0001427633269565714
20653,5.710533078262856e-05
20659,0.0003711846500870856
20671,0.0001427633269565714
20672,0.0012848699426091425
20673,0.0019130285812180568
20674,0.00019986865773919996
20679,0.00022842132313051424
20704,0.00019986865773919996
20723,0.00017131599234788568
20729,0.00011421066156525712
20749,0.0001427633269565714
20750,0.001313422608000457
20752,0.0017702652542614854
20753,2.855266539131428e-05
20799,2.855266539131428e-05
20800,2.855266539131428e-05
20810,5.710533078262856e-05
20811,8.565799617394284e-05
20814,2.855266539131428e-05
20819,5.710533078262856e-05
20824,2.855266539131428e-05
20835,8.565799617394284e-05
20841,5.710533078262856e-05
20915,0.0001427633269565714
20920,2.855266539131428e-05
20934,5.710533078262856e-05
20990,5.710533078262856e-05
20992,0.00019986865773919996
20993,2.855266539131428e-05
21035,2.855266539131428e-05
21037,8.565799617394284e-05
21038,8.565799617394284e-05
21068,2.855266539131428e-05
21072,8.565799617394284e-05
21076,2.855266539131428e-05
21085,2.855266539131428e-05
21110,0.0002855266539131428
21134,2.855266539131428e-05
21148,5.710533078262856e-05
21151,0.00022842132313051424
21160,5.710533078262856e-05
21166,0.00017131599234788568
21167,2.855266539131428e-05
21168,0.00019986865773919996
21169,5.710533078262856e-05
21182,0.0001427633269565714
21184,2.855266539131428e-05
21187,5.710533078262856e-05
21202,2.855266539131428e-05
21234,0.00019986865773919996
21250,2.855266539131428e-05
21251,2.855266539131428e-05
21255,2.855266539131428e-05
21256,2.855266539131428e-05
21301,8.565799617394284e-05
21311,0.00019986865773919996
21312,2.855266539131428e-05
21318,2.855266539131428e-05
21323,0.00019986865773919996
21326,2.855266539131428e-05
21327,2.855266539131428e-05
21328,5.710533078262856e-05
21330,5.710533078262856e-05
21353,2.855266539131428e-05
21365,5.710533078262856e-05
21394,2.855266539131428e-05
21397,2.855266539131428e-05
21409,8.565799617394284e-05
21410,5.710533078262856e-05
21425,8.565799617394284e-05
21432,8.565799617394284e-05
21437,2.855266539131428e-05
21440,5.710533078262856e-05
21441,2.855266539131428e-05
21445,0.0001427633269565714
21447,2.855266539131428e-05
21449,8.565799617394284e-05
21454,8.565799617394284e-05
21455,2.855266539131428e-05
21458,0.00011421066156525712
21459,2.855266539131428e-05
21460,5.710533078262856e-05
21489,0.0001427633269565714
21493,8.565799617394284e-05
21516,2.855266539131428e-05
21517,8.565799617394284e-05
21518,2.855266539131428e-05
21536,2.855266539131428e-05
21540,2.855266539131428e-05
21568,2.855266539131428e-05
21570,2.855266539131428e-05
21585,5.710533078262856e-05
21596,5.710533078262856e-05
21621,2.855266539131428e-05
21635,2.855266539131428e-05
21637,2.855266539131428e-05
21638,2.855266539131428e-05
21657,2.855266539131428e-05
21658,2.855266539131428e-05
21663,0.00011421066156525712
21664,2.855266539131428e-05
21672,5.710533078262856e-05
21676,0.00011421066156525712
21694,2.855266539131428e-05
21696,2.855266539131428e-05
21697,2.855266539131428e-05
21699,5.710533078262856e-05
21701,0.00011421066156525712
21709,8.565799617394284e-05
21710,0.00017131599234788568
21718,2.855266539131428e-05
21722,2.855266539131428e-05
21724,5.710533078262856e-05
21725,0.00011421066156525712
21730,2.855266539131428e-05
21794,0.00019986865773919996
21800,8.565799617394284e-05
21923,5.710533078262856e-05
21927,5.710533078262856e-05
21928,2.855266539131428e-05
21936,2.855266539131428e-05
21941,2.855266539131428e-05
21944,2.855266539131428e-05
21946,2.855266539131428e-05
21949,2.855266539131428e-05
21951,2.855266539131428e-05
21969,2.855266539131428e-05
21987,5.710533078262856e-05
21991,2.855266539131428e-05
21992,2.855266539131428e-05
22004,5.710533078262856e-05
22010,0.0001427633269565714
22013,2.855266539131428e-05
22016,0.0001427633269565714
22019,2.855266539131428e-05
22020,2.855266539131428e-05
22023,2.855266539131428e-05
22029,8.565799617394284e-05
22031,2.855266539131428e-05
22032,0.00011421066156525712
22042,0.0001427633269565714
22086,2.855266539131428e-05
22106,0.00022842132313051424
22115,0.00011421066156525712
22208,2.855266539131428e-05
22212,2.855266539131428e-05
22217,0.00011421066156525712
22218,2.855266539131428e-05
22228,2.855266539131428e-05
22231,5.710533078262856e-05
22235,2.855266539131428e-05
22236,5.710533078262856e-05
22237,2.855266539131428e-05
22239,2.855266539131428e-05
22242,8.565799617394284e-05
22263,2.855266539131428e-05
22265,2.855266539131428e-05
22266,8.565799617394284e-05
22274,2.855266539131428e-05
22275,2.855266539131428e-05
22280,2.855266539131428e-05
22310,5.710533078262856e-05
22313,5.710533078262856e-05
22315,2.855266539131428e-05
22322,2.855266539131428e-05
22327,2.855266539131428e-05
22333,2.855266539131428e-05
22334,5.710533078262856e-05
22335,2.855266539131428e-05
22343,5.710533078262856e-05
22345,5.710533078262856e-05
22350,5.710533078262856e-05
22352,2.855266539131428e-05
22353,2.855266539131428e-05
22356,2.855266539131428e-05
22375,2.855266539131428e-05
22376,2.855266539131428e-05
22379,2.855266539131428e-05
22385,8.565799617394284e-05
22386,2.855266539131428e-05
22391,2.855266539131428e-05
22419,2.855266539131428e-05
22421,2.855266539131428e-05
22434,5.710533078262856e-05
22437,2.855266539131428e-05
22472,2.855266539131428e-05
22499,2.855266539131428e-05
22501,2.855266539131428e-05
22519,0.0003711846500870856
22521,5.710533078262856e-05
22534,2.855266539131428e-05
22535,2.855266539131428e-05
22544,5.710533078262856e-05
22547,0.00011421066156525712
22554,8.565799617394284e-05
22566,2.855266539131428e-05
22567,2.855266539131428e-05
22568,2.855266539131428e-05
22569,2.855266539131428e-05
22573,2.855266539131428e-05
22740,2.855266539131428e-05
22746,2.855266539131428e-05
22760,2.855266539131428e-05
22761,2.855266539131428e-05
22765,2.855266539131428e-05
22768,2.855266539131428e-05
22776,2.855266539131428e-05
22786,2.855266539131428e-05
22941,0.00017131599234788568
22976,0.00011421066156525712
22979,2.855266539131428e-05
22980,2.855266539131428e-05
23010,2.855266539131428e-05
23035,2.855266539131428e-05
23047,2.855266539131428e-05
23049,5.710533078262856e-05
23060,2.855266539131428e-05
23062,2.855266539131428e-05
23063,2.855266539131428e-05
23068,2.855266539131428e-05
23079,2.855266539131428e-05
23081,2.855266539131428e-05
23091,2.855266539131428e-05
23093,2.855266539131428e-05
23094,8.565799617394284e-05
23095,2.855266539131428e-05
23096,2.855266539131428e-05
23097,5.710533078262856e-05
23098,2.855266539131428e-05
23099,2.855266539131428e-05
23101,8.565799617394284e-05
23144,2.855266539131428e-05
23152,5.710533078262856e-05
23153,0.00042828998086971416
23179,2.855266539131428e-05
23191,0.0005425006424349713
23198,0.0002569739885218285
23199,0.00011421066156525712
23248,0.0003997373154783999
23249,8.565799617394284e-05
23259,0.001227764611826514
23290,0.0015418439311309711
23291,0.0005996059732175998
23292,0.0011706592810438855
23308,0.00022842132313051424
23309,0.0002855266539131428
23313,0.0003711846500870856
23314,5.710533078262856e-05
23319,2.855266539131428e-05
23338,0.00045684264626102847
23343,0.0017702652542614854
23368,5.710533078262856e-05
23398,0.0005425006424349713
23399,8.565799617394284e-05
23405,0.000513947977043657
23407,2.855266539131428e-05
23409,0.00017131599234788568
23421,2.855266539131428e-05
23427,0.00017131599234788568
23471,8.565799617394284e-05
23531,0.00011421066156525712
23534,0.0025411872198269707
23553,5.710533078262856e-05
23555,0.0008280272963481141
23558,0.000513947977043657
23559,2.855266539131428e-05
23560,2.855266539131428e-05
23561,8.565799617394284e-05
23566,0.00034263198469577135
23575,5.710533078262856e-05
23602,0.0007423693001741712
23605,5.710533078262856e-05
23606,0.00019986865773919996
23607,0.00019986865773919996
23611,0.00045684264626102847
23622,0.00011421066156525712
23624,0.0009422379579133712
23627,0.0001427633269565714
23660,5.710533078262856e-05
23669,0.0006281586386089141
23675,0.0012563172772178282
23676,0.0013990806041743998
23679,5.710533078262856e-05
23680,2.855266539131428e-05
23681,0.0006852639693915427
23682,5.710533078262856e-05
23683,0.0008565799617394283
23684,0.0005996059732175998
23689,2.855266539131428e-05
23698,0.00042828998086971416
23699,0.0002855266539131428
23709,5.710533078262856e-05
23710,2.855266539131428e-05
23723,0.002141449904348571
23744,0.00019986865773919996
23807,2.855266539131428e-05
23809,2.855266539131428e-05
23810,2.855266539131428e-05
23841,0.0005996059732175998
23843,2.855266539131428e-05
23853,0.00011421066156525712
