from;to;distancia;tiempo
167;30;12.28;00:26
167;31;12.56;00:18
167;32;9.54;00:20
167;33;10.04;00:22
167;34;13.62;00:21
167;35;13.11;00:19
167;36;23.31;00:35
167;37;8.58;00:20
167;38;10.76;00:23
167;39;8.5;00:20
167;40;18.35;00:30
167;41;8.63;00:17
167;42;18.43;00:30
167;43;15.76;00:26
167;44;9.01;00:18
167;45;16.28;00:27
167;46;14.44;00:22
167;47;11.44;00:17
167;48;9.39;00:21
167;49;8.38;00:19
167;50;13.67;00:25
167;51;8.55;00:19
167;52;14.45;00:22
167;53;12.72;00:23
167;54;16.87;00:27
167;55;12.09;00:18
167;56;8.22;00:17
167;57;12.12;00:20
167;58;7.61;00:18
167;59;15.84;00:28
167;60;6.82;00:16
167;61;14.58;00:23
167;62;13.49;00:20
167;63;16.28;00:29
167;64;11.69;00:20
167;65;11.7;00:20
167;66;13.02;00:20
167;67;8.94;00:18
167;68;12.56;00:20
167;69;9.14;00:20
167;70;6.35;00:12
167;71;8.6;00:18
167;72;6.33;00:12
167;73;11.22;00:19
167;74;14.34;00:24
167;75;6.51;00:14
167;76;12.36;00:18
167;77;15.2;00:26
167;78;12.21;00:18
167;79;11.24;00:20
167;80;15.29;00:26
167;81;9.89;00:14
167;82;6.25;00:13
167;83;10.89;00:15
167;84;11.46;00:17
167;85;9.02;00:14
167;86;13.27;00:18
167;87;13.79;00:22
167;88;15.43;00:26
167;89;14.55;00:24
167;90;5.79;00:12
167;91;6.52;00:14
167;92;6.89;00:14
167;93;10.02;00:17
167;94;12.57;00:24
167;95;4.74;00:11
167;96;11.58;00:21
167;97;6.97;00:16
167;98;12.99;00:16
167;99;14.97;00:24
167;100;10.25;00:20
167;101;8.85;00:14
167;102;3.95;00:08
167;103;14.2;00:23
167;104;11.59;00:21
167;105;11.61;00:18
167;106;5.55;00:14
167;107;9.27;00:15
167;108;12.51;00:23
167;109;9.87;00:16
167;110;11.29;00:19
167;111;8.14;00:13
167;112;12.41;00:22
167;113;11.94;00:21
167;114;15.27;00:25
167;115;18.12;00:26
167;116;3.14;00:08
167;117;9.4;00:17
167;118;14.4;00:24
167;119;17.18;00:26
167;120;17.16;00:27
167;121;9.23;00:16
167;122;9.66;00:17
167;123;9.99;00:15
167;124;4.08;00:10
167;125;2.49;00:06
167;126;2.28;00:07
167;127;13.63;00:23
167;128;7.62;00:13
167;129;12.54;00:19
167;130;10.65;00:18
167;131;2.24;00:06
167;132;2.04;00:05
167;133;8.35;00:14
167;134;13.62;00:22
167;135;13.13;00:22
167;136;6.62;00:12
167;137;13.28;00:22
167;138;5.31;00:10
167;139;4.46;00:09
167;140;13.4;00:23
167;141;6.64;00:11
167;142;10.11;00:18
167;143;6.61;00:11
167;144;12.22;00:19
167;145;8.28;00:14
167;146;9.89;00:16
167;147;9.3;00:14
167;148;9.87;00:14
167;149;1.72;00:04
167;150;9.26;00:15
167;151;1.6;00:05
167;152;5.96;00:10
167;153;15.77;00:24
167;154;9.57;00:17
167;155;1.57;00:04
167;156;18.91;00:28
167;157;5.82;00:10
167;158;11.16;00:18
167;159;1.03;00:03
167;160;17.3;00:27
167;161;15.57;00:23
167;162;17.1;00:26
167;163;5.94;00:10
167;164;11.4;00:18
167;165;7.2;00:12
167;166;10.69;00:16
167;167;0;00:00
167;168;14.62;00:20
167;169;1.33;00:03
167;170;11.44;00:19
167;171;16.35;00:24
167;172;14.68;00:20
167;173;1.75;00:04
167;174;0.94;00:03
167;175;15.15;00:20
167;176;2.63;00:05
167;177;12.85;00:18
167;178;2.38;00:05
167;179;2.27;00:05
167;180;12.6;00:19
167;181;3.79;00:07
167;182;1.54;00:04
167;183;7.61;00:10
167;184;12.81;00:19
167;185;12.35;00:18
167;186;13.58;00:20
167;187;13.58;00:20
167;188;13.54;00:18
167;189;16.3;00:23
167;190;16.44;00:23
167;191;4.21;00:07
167;192;19.14;00:32
167;193;3.62;00:06
167;194;14.93;00:20
167;195;13.8;00:18
167;196;8.6;00:14
167;197;20.85;00:35
167;198;2.22;00:05
168;0;44.85;00:50
168;1;31.47;00:44
168;2;44.29;00:45
168;3;30.62;00:44
168;4;43.05;00:42
168;5;30.8;00:43
168;6;13.12;00:27
168;7;57.34;00:54
168;8;18.68;00:27
168;9;10.9;00:21
168;10;22.64;00:35
168;11;18.19;00:26
168;12;18.73;00:29
168;13;20.68;00:34
168;14;20.99;00:32
168;15;18.41;00:28
168;16;18.52;00:28
168;17;18.57;00:29
168;18;59.79;00:57
168;19;51.77;00:50
168;20;36.05;00:45
168;21;17.86;00:26
168;22;18.35;00:28
168;23;17.47;00:27
168;24;35.54;00:43
168;25;17.49;00:27
168;26;19.75;00:31
168;27;23.44;00:41
168;28;22.76;00:40
168;29;34.09;00:42
168;30;35.93;00:44
168;31;17.24;00:25
168;32;22.95;00:39
168;33;23.46;00:42
168;34;18.3;00:28
168;35;16.33;00:26
168;36;54.28;00:50
168;37;22;00:39
168;38;20.43;00:34
168;39;21.92;00:39
168;40;49.31;00:44
168;41;18.3;00:28
168;42;49.39;00:44
168;43;10.43;00:23
168;44;18.68;00:29
168;45;27.62;00:43
168;46;16.65;00:26
168;47;16.12;00:24
168;48;24.1;00:38
168;49;21.8;00:38
168;50;25.01;00:40
168;51;21.97;00:38
168;52;7.84;00:23
168;53;24.06;00:38
168;54;7.8;00:18
168;55;16.77;00:26
168;56;17.89;00:28
168;57;23.45;00:35
168;58;21.03;00:37
168;59;8.07;00:18
168;60;20.23;00:35
168;61;7.41;00:21
168;62;7.92;00:24
168;63;8.69;00:20
168;64;23.03;00:36
168;65;23.04;00:36
168;66;6.94;00:21
168;67;22.65;00:35
168;68;7.59;00:23
168;69;22.86;00:36
168;70;16.03;00:23
168;71;22.32;00:34
168;72;16;00:23
168;73;22.56;00:35
168;74;7.02;00:20
168;75;16.18;00:24
168;76;10.36;00:23
168;77;6.42;00:18
168;78;14.36;00:24
168;79;22.57;00:35
168;80;6.33;00:18
168;81;14.57;00:21
168;82;15.92;00:24
168;83;12.4;00:21
168;84;12.97;00:23
168;85;13.7;00:21
168;86;26.73;00:34
168;87;6.23;00:19
168;88;4.75;00:13
168;89;5.52;00:18
168;90;15.92;00:24
168;91;19.94;00:33
168;92;15.23;00:23
168;93;9.37;00:20
168;94;5.29;00:17
168;95;17.16;00:28
168;96;6.06;00:19
168;97;22.52;00:34
168;98;26.45;00:33
168;99;4.23;00:13
168;100;21.59;00:35
168;101;11.58;00:21
168;102;17.37;00:28
168;103;4.5;00:16
168;104;5.56;00:18
168;105;25.06;00:34
168;106;19.34;00:31
168;107;11.48;00:19
168;108;4.29;00:16
168;109;8.83;00:19
168;110;5.37;00:17
168;111;9;00:19
168;112;4.2;00:15
168;113;4.43;00:16
168;114;3.58;00:12
168;115;4.26;00:10
168;116;16.27;00:26
168;117;8.53;00:18
168;118;3.56;00:12
168;119;3.32;00:10
168;120;3.3;00:11
168;121;8.36;00:17
168;122;8.21;00:17
168;123;12.2;00:20
168;124;17.5;00:29
168;125;15.91;00:25
168;126;15.42;00:24
168;127;2.99;00:10
168;128;20.9;00:30
168;129;3.3;00:11
168;130;24.1;00:35
168;131;15.66;00:25
168;132;15.45;00:24
168;133;7.82;00:16
168;134;2.98;00:10
168;135;2.9;00:09
168;136;11.3;00:19
168;137;2.72;00:09
168;138;17.66;00:27
168;139;13.22;00:23
168;140;2.8;00:09
168;141;11.32;00:19
168;142;5.11;00:15
168;143;11.29;00:18
168;144;3.72;00:12
168;145;6.99;00:14
168;146;7;00:14
168;147;22.76;00:30
168;148;23.33;00:31
168;149;12.86;00:21
168;150;6.66;00:13
168;151;15.02;00:24
168;152;9.38;00:16
168;153;1.42;00:06
168;154;6.3;00:14
168;155;12.72;00:20
168;156;6.65;00:14
168;157;10.5;00:17
168;158;6.11;00:13
168;159;14.17;00:21
168;160;3.12;00:10
168;161;0.9;00:04
168;162;2.68;00:08
168;163;19.22;00:28
168;164;3.94;00:12
168;165;7.92;00:15
168;166;5.64;00:12
168;167;14.51;00:22
168;168;0;00:00
168;169;15.24;00:23
168;170;3.11;00:09
168;171;3.54;00:12
168;172;0.79;00:04
168;173;15.09;00:23
168;174;12.55;00:19
168;175;1.85;00:07
168;176;14.98;00:22
168;177;2.96;00:07
168;178;14.72;00:22
168;179;14.62;00:22
168;180;3.26;00:08
168;181;17.07;00:25
168;182;12.83;00:19
168;183;10.02;00:16
168;184;3.88;00:10
168;185;3.35;00:08
168;186;1.41;00:05
168;187;1.39;00:05
168;188;1.85;00:07
168;189;4.04;00:12
168;190;4.18;00:13
168;191;17.39;00:26
168;192;6.88;00:22
168;193;16.79;00:25
168;194;2.67;00:09
168;195;2.97;00:08
168;196;7.02;00:15
168;197;8.54;00:25
168;198;13.06;00:19
169;0;41.95;00:50
169;1;35.37;00:43
169;2;18.26;00:38
169;3;19.28;00:37
169;4;17.02;00:35
169;5;19.47;00:36
169;6;22.49;00:31
169;7;25.59;00:40
169;8;17.49;00:25
169;9;24.55;00:33
169;10;13.94;00:27
169;11;17;00:25
169;12;15.07;00:24
169;13;11.7;00:25
169;14;12.3;00:24
169;15;14.75;00:24
169;16;14.86;00:24
169;17;14.91;00:24
169;18;28.04;00:43
169;19;20.01;00:35
169;20;18.88;00:30
169;21;14.2;00:22
169;22;14.69;00:24
169;23;13.81;00:22
169;24;18.37;00:28
169;25;13.83;00:22
169;26;11.05;00:22
169;27;11.04;00:25
169;28;10.36;00:24
169;29;17.3;00:29
169;30;18.76;00:29
169;31;13.58;00:20
169;32;10.56;00:23
169;33;11.06;00:25
169;34;14.64;00:24
169;35;14.13;00:22
169;36;22.52;00:36
169;37;9.6;00:22
169;38;11.77;00:25
169;39;9.52;00:22
169;40;17.56;00:30
169;41;9.65;00:19
169;42;17.63;00:30
169;43;16.78;00:29
169;44;10.03;00:20
169;45;15.49;00:27
169;46;15.46;00:25
169;47;12.46;00:20
169;48;11.97;00:23
169;49;9.4;00:22
169;50;12.88;00:25
169;51;9.57;00:22
169;52;15.47;00:25
169;53;11.93;00:23
169;54;17.89;00:30
169;55;9.55;00:20
169;56;9.24;00:19
169;57;11.32;00:20
169;58;8.63;00:21
169;59;16.86;00:31
169;60;7.84;00:19
169;61;15.6;00:26
169;62;14.52;00:23
169;63;17.3;00:32
169;64;10.9;00:21
169;65;10.91;00:20
169;66;14.04;00:22
169;67;10.52;00:20
169;68;13.58;00:22
169;69;10.73;00:20
169;70;7.37;00:14
169;71;10.19;00:19
169;72;7.35;00:14
169;73;10.43;00:20
169;74;15.37;00:27
169;75;7.53;00:16
169;76;13.38;00:21
169;77;16.22;00:29
169;78;13.23;00:21
169;79;10.44;00:20
169;80;16.31;00:29
169;81;10.92;00:16
169;82;7.27;00:15
169;83;11.91;00:18
169;84;12.48;00:20
169;85;10.04;00:16
169;86;12.48;00:18
169;87;14.81;00:25
169;88;16.46;00:29
169;89;15.57;00:27
169;90;6.81;00:14
169;91;8.43;00:16
169;92;7.91;00:16
169;93;11.04;00:20
169;94;13.59;00:26
169;95;5.76;00:14
169;96;12.6;00:24
169;97;8.44;00:17
169;98;12.2;00:17
169;99;15.99;00:27
169;100;9.46;00:20
169;101;9.87;00:17
169;102;4.97;00:11
169;103;15.22;00:26
169;104;12.61;00:24
169;105;10.81;00:18
169;106;6.2;00:14
169;107;10.29;00:18
169;108;13.53;00:26
169;109;10.89;00:19
169;110;12.31;00:22
169;111;9.16;00:16
169;112;13.43;00:25
169;113;12.96;00:24
169;114;16.29;00:28
169;115;19.14;00:29
169;116;4.17;00:11
169;117;10.42;00:20
169;118;15.42;00:27
169;119;18.2;00:29
169;120;18.18;00:30
169;121;10.25;00:19
169;122;10.68;00:20
169;123;11.02;00:18
169;124;3.58;00:11
169;125;3.52;00:09
169;126;4.34;00:09
169;127;14.65;00:26
169;128;6.83;00:13
169;129;13.56;00:22
169;130;9.85;00:18
169;131;3.26;00:08
169;132;3.06;00:08
169;133;9.37;00:16
169;134;14.64;00:25
169;135;14.15;00:24
169;136;7.64;00:14
169;137;14.31;00:25
169;138;4.52;00:10
169;139;5.48;00:11
169;140;14.42;00:26
169;141;7.66;00:14
169;142;11.13;00:20
169;143;7.64;00:14
169;144;13.24;00:22
169;145;9.3;00:16
169;146;10.91;00:18
169;147;8.51;00:14
169;148;9.08;00:15
169;149;2.73;00:06
169;150;10.29;00:18
169;151;2.62;00:08
169;152;6.98;00:12
169;153;16.79;00:27
169;154;10.59;00:20
169;155;2.59;00:06
169;156;19.93;00:31
169;157;5.3;00:12
169;158;12.18;00:20
169;159;2.05;00:06
169;160;18.32;00:30
169;161;16.59;00:26
169;162;18.12;00:29
169;163;5.15;00:10
169;164;12.42;00:20
169;165;8.22;00:15
169;166;11.71;00:19
169;167;1.09;00:03
169;168;15.65;00:23
169;169;0;00:00
169;170;12.46;00:21
169;171;17.37;00:26
169;172;15.7;00:23
169;173;0.87;00:04
169;174;1.96;00:06
169;175;16.18;00:23
169;176;1.84;00:05
169;177;13.87;00:21
169;178;1.58;00:05
169;179;1.48;00:05
169;180;13.62;00:22
169;181;2.99;00:07
169;182;2.56;00:07
169;183;8.63;00:13
169;184;13.83;00:22
169;185;13.37;00:21
169;186;14.6;00:22
169;187;14.6;00:22
169;188;14.56;00:21
169;189;17.32;00:26
169;190;17.46;00:26
169;191;3.42;00:08
169;192;20.16;00:35
169;193;2.82;00:07
169;194;15.95;00:23
169;195;14.82;00:21
169;196;9.62;00:17
169;197;21.87;00:38
169;198;3.24;00:07
170;0;37.77;00:47
170;1;31.19;00:41
170;2;37.22;00:42
170;3;30.68;00:42
170;4;35.98;00:40
170;5;30.87;00:41
170;6;15.53;00:30
170;7;35.56;00:52
170;8;13.32;00:23
170;9;13.31;00:24
170;10;20.48;00:32
170;11;12.83;00:22
170;12;16.58;00:26
170;13;18.53;00:31
170;14;18.84;00:29
170;15;16.25;00:25
170;16;16.37;00:25
170;17;16.41;00:26
170;18;38.01;00:55
170;19;29.99;00:48
170;20;28.86;00:42
170;21;15.7;00:23
170;22;16.2;00:25
170;23;15.32;00:24
170;24;28.35;00:40
170;25;15.34;00:24
170;26;17.6;00:28
170;27;21.28;00:38
170;28;20.61;00:38
170;29;34.15;00:39
170;30;28.73;00:41
170;31;15.09;00:22
170;32;20.8;00:36
170;33;21.3;00:38
170;34;16.14;00:25
170;35;10.96;00:21
170;36;32.49;00:48
170;37;19.85;00:36
170;38;18.27;00:31
170;39;19.76;00:36
170;40;27.53;00:42
170;41;16.15;00:25
170;42;27.61;00:42
170;43;12.84;00:26
170;44;16.53;00:26
170;45;25.47;00:40
170;46;11.29;00:22
170;47;13.96;00:21
170;48;21.95;00:35
170;49;19.64;00:35
170;50;22.85;00:37
170;51;19.81;00:35
170;52;11.3;00:22
170;53;21.9;00:35
170;54;10.21;00:21
170;55;14.61;00:23
170;56;15.74;00:25
170;57;21.3;00:32
170;58;18.87;00:34
170;59;10.48;00:22
170;60;18.08;00:32
170;61;9.83;00:24
170;62;7.8;00:20
170;63;11.1;00:24
170;64;20.88;00:33
170;65;20.88;00:33
170;66;7.92;00:20
170;67;20.5;00:32
170;68;7.48;00:20
170;69;20.7;00:33
170;70;13.87;00:20
170;71;20.16;00:31
170;72;13.85;00:20
170;73;20.41;00:32
170;74;7.57;00:21
170;75;14.03;00:21
170;76;6.87;00:18
170;77;8.83;00:21
170;78;7.05;00:18
170;79;20.42;00:32
170;80;6.86;00:20
170;81;12.42;00:18
170;82;13.77;00:21
170;83;7.04;00:16
170;84;6.46;00:16
170;85;11.54;00:18
170;86;24.57;00:31
170;87;6.82;00:18
170;88;7.16;00:16
170;89;6.33;00:18
170;90;13.76;00:21
170;91;17.79;00:30
170;92;7.28;00:18
170;93;5.89;00:15
170;94;6.03;00:17
170;95;15.01;00:25
170;96;6.28;00:16
170;97;20.36;00:31
170;98;24.29;00:30
170;99;5.85;00:14
170;100;19.44;00:32
170;101;5.86;00:16
170;102;15.21;00:24
170;103;5.09;00:14
170;104;6.14;00:16
170;105;22.91;00:31
170;106;17.19;00:28
170;107;5.37;00:14
170;108;4.88;00:14
170;109;5.35;00:14
170;110;5.99;00:14
170;111;5.51;00:14
170;112;4.78;00:14
170;113;5.02;00:14
170;114;5.99;00:15
170;115;6.67;00:13
170;116;14.11;00:24
170;117;5.05;00:14
170;118;5.97;00:15
170;119;5.73;00:14
170;120;5.71;00:14
170;121;4.87;00:12
170;122;4.73;00:12
170;123;6.84;00:15
170;124;15.34;00:26
170;125;13.76;00:22
170;126;13.27;00:21
170;127;4.33;00:12
170;128;18.75;00:28
170;129;3.43;00:10
170;130;21.95;00:32
170;131;13.51;00:22
170;132;13.3;00:21
170;133;4.34;00:11
170;134;4.32;00:11
170;135;4.23;00:11
170;136;9.14;00:16
170;137;4.05;00:11
170;138;15.5;00:24
170;139;11.06;00:20
170;140;4.13;00:11
170;141;9.16;00:16
170;142;3.72;00:11
170;143;9.14;00:15
170;144;3.11;00:09
170;145;3.5;00:10
170;146;3.51;00:09
170;147;20.6;00:28
170;148;21.17;00:28
170;149;10.71;00:18
170;150;3.17;00:08
170;151;12.87;00:21
170;152;7.23;00:13
170;153;4.33;00:11
170;154;2.82;00:08
170;155;10.56;00:17
170;156;9.06;00:17
170;157;8.34;00:14
170;158;2.63;00:08
170;159;12.02;00:18
170;160;6.03;00:15
170;161;4.13;00:10
170;162;5.59;00:13
170;163;17.06;00:25
170;164;1.99;00:08
170;165;5.76;00:12
170;166;1.38;00:05
170;167;12.35;00:19
170;168;3.53;00:09
170;169;13.09;00:20
170;170;0;00:00
170;171;7.33;00:18
170;172;4.14;00:11
170;173;12.93;00:20
170;174;10.39;00:16
170;175;5.22;00:14
170;176;12.83;00:19
170;177;0.83;00:03
170;178;12.57;00:19
170;179;12.47;00:19
170;180;0.65;00:03
170;181;14.91;00:22
170;182;10.67;00:16
170;183;7.86;00:12
170;184;0.88;00:03
170;185;0.83;00:03
170;186;3.4;00:08
170;187;3.37;00:08
170;188;2.74;00:09
170;189;7.27;00:17
170;190;7.42;00:17
170;191;15.23;00:23
170;192;9.19;00:25
170;193;14.63;00:22
170;194;5.91;00:14
170;195;2.36;00:08
170;196;4.87;00:12
170;197;11.96;00:28
170;198;10.91;00:16
171;0;43.46;00:45
171;1;37.13;00:39
171;2;42.9;00:40
171;3;39.24;00:42
171;4;41.66;00:38
171;5;39.42;00:41
171;6;15.11;00:25
171;7;55.95;00:49
171;8;21.07;00:29
171;9;13.3;00:21
171;10;25.02;00:37
171;11;20.58;00:28
171;12;21.12;00:30
171;13;23.07;00:36
171;14;23.38;00:34
171;15;20.79;00:30
171;16;20.91;00:30
171;17;20.95;00:30
171;18;58.4;00:53
171;19;50.38;00:45
171;20;44.67;00:43
171;21;20.24;00:28
171;22;20.73;00:30
171;23;19.86;00:29
171;24;44.16;00:41
171;25;19.88;00:28
171;26;22.14;00:32
171;27;25.82;00:42
171;28;40.89;00:39
171;29;42.71;00:40
171;30;44.55;00:42
171;31;19.62;00:27
171;32;25.34;00:41
171;33;25.84;00:43
171;34;20.68;00:30
171;35;18.71;00:28
171;36;52.88;00:45
171;37;24.39;00:40
171;38;22.81;00:36
171;39;24.3;00:40
171;40;47.92;00:40
171;41;20.69;00:30
171;42;48;00:40
171;43;13.42;00:26
171;44;21.07;00:30
171;45;48.31;00:41
171;46;19.04;00:28
171;47;18.5;00:26
171;48;26.49;00:40
171;49;24.18;00:40
171;50;27.39;00:42
171;51;24.35;00:40
171;52;19.04;00:28
171;53;26.44;00:40
171;54;10.03;00:22
171;55;19.15;00:27
171;56;20.28;00:29
171;57;25.84;00:37
171;58;23.41;00:38
171;59;10.3;00:22
171;60;22.62;00:37
171;61;9.64;00:25
171;62;18.09;00:27
171;63;10.92;00:25
171;64;25.41;00:38
171;65;25.42;00:37
171;66;17.55;00:28
171;67;25.04;00:36
171;68;18.5;00:28
171;69;25.24;00:37
171;70;18.41;00:25
171;71;24.7;00:36
171;72;18.39;00:25
171;73;24.94;00:36
171;74;9.25;00:24
171;75;18.57;00:26
171;76;16.89;00:27
171;77;8.65;00:22
171;78;16.74;00:26
171;79;24.96;00:37
171;80;8.56;00:22
171;81;16.96;00:23
171;82;18.31;00:25
171;83;14.78;00:22
171;84;15.36;00:24
171;85;16.08;00:23
171;86;29.11;00:36
171;87;12.68;00:26
171;88;6.98;00:17
171;89;9;00:24
171;90;18.3;00:25
171;91;22.33;00:34
171;92;17.61;00:24
171;93;14.62;00:24
171;94;8.78;00:23
171;95;19.54;00:30
171;96;12.29;00:24
171;97;24.9;00:36
171;98;28.83;00:34
171;99;6.96;00:17
171;100;23.98;00:37
171;101;13.96;00:23
171;102;19.75;00:29
171;103;8.57;00:23
171;104;12.3;00:24
171;105;27.44;00:36
171;106;21.73;00:33
171;107;13.87;00:21
171;108;11.47;00:23
171;109;11.37;00:22
171;110;12;00:22
171;111;14.26;00:22
171;112;11.38;00:22
171;113;11.61;00:22
171;114;7.9;00:19
171;115;5.38;00:13
171;116;18.65;00:28
171;117;11.06;00:21
171;118;7.88;00:19
171;119;6.52;00:17
171;120;7.62;00:18
171;121;10.89;00:20
171;122;10.74;00:20
171;123;14.59;00:22
171;124;19.88;00:30
171;125;18.3;00:27
171;126;17.81;00:26
171;127;7.19;00:18
171;128;23.29;00:32
171;129;10.02;00:18
171;130;26.48;00:36
171;131;18.05;00:26
171;132;17.84;00:26
171;133;10.35;00:19
171;134;7.18;00:17
171;135;7.1;00:17
171;136;13.68;00:21
171;137;6.92;00:17
171;138;20.04;00:29
171;139;15.6;00:25
171;140;7;00:17
171;141;13.7;00:20
171;142;10.32;00:20
171;143;13.68;00:20
171;144;9.7;00:18
171;145;9.52;00:17
171;146;9.53;00:17
171;147;25.14;00:32
171;148;25.71;00:33
171;149;15.24;00:22
171;150;9.19;00:16
171;151;17.41;00:25
171;152;11.77;00:18
171;153;3.66;00:12
171;154;8.83;00:16
171;155;15.1;00:22
171;156;3.12;00:09
171;157;12.88;00:19
171;158;8.64;00:15
171;159;16.55;00:23
171;160;2.46;00:09
171;161;3.94;00:12
171;162;2.25;00:08
171;163;21.6;00:29
171;164;8.88;00:17
171;165;10.3;00:16
171;166;8.17;00:15
171;167;16.89;00:24
171;168;4.11;00:12
171;169;17.62;00:25
171;170;7.38;00:16
171;171;0;00:00
171;172;3.38;00:09
171;173;17.47;00:25
171;174;14.93;00:21
171;175;2.37;00:07
171;176;17.36;00:24
171;177;6.53;00:13
171;178;17.11;00:23
171;179;17;00:23
171;180;6.28;00:14
171;181;19.45;00:26
171;182;15.21;00:21
171;183;12.4;00:17
171;184;6.49;00:14
171;185;6.03;00:14
171;186;4.66;00:12
171;187;4.66;00:12
171;188;4.61;00:10
171;189;1.53;00:05
171;190;1.67;00:06
171;191;19.77;00:28
171;192;3.34;00:12
171;193;19.17;00:27
171;194;2.92;00:08
171;195;4.88;00:10
171;196;9.94;00:17
171;197;5;00:16
171;198;15.45;00:21
172;0;45.14;00:49
172;1;31.76;00:44
172;2;44.58;00:45
172;3;30.91;00:44
172;4;43.34;00:42
172;5;31.09;00:43
172;6;13.41;00:26
172;7;38.74;00:53
172;8;19.7;00:26
172;9;11.19;00:21
172;10;23.66;00:34
172;11;19.21;00:25
172;12;19.76;00:27
172;13;21.7;00:32
172;14;22.02;00:31
172;15;19.43;00:27
172;16;19.55;00:27
172;17;19.59;00:27
172;18;41.19;00:57
172;19;33.17;00:49
172;20;36.34;00:45
172;21;18.88;00:25
172;22;19.37;00:27
172;23;18.5;00:26
172;24;35.83;00:43
172;25;18.51;00:25
172;26;20.77;00:30
172;27;24.46;00:40
172;28;23.78;00:39
172;29;34.38;00:42
172;30;36.22;00:44
172;31;18.26;00:24
172;32;23.98;00:38
172;33;24.48;00:40
172;34;19.32;00:27
172;35;17.35;00:24
172;36;35.67;00:49
172;37;23.02;00:37
172;38;21.45;00:33
172;39;22.94;00:37
172;40;30.71;00:44
172;41;19.33;00:27
172;42;30.79;00:44
172;43;10.72;00:23
172;44;19.71;00:27
172;45;28.64;00:41
172;46;17.68;00:25
172;47;17.14;00:23
172;48;25.13;00:37
172;49;22.82;00:36
172;50;26.03;00:39
172;51;22.99;00:37
172;52;8.13;00:23
172;53;25.08;00:37
172;54;8.09;00:17
172;55;17.79;00:24
172;56;18.91;00:26
172;57;24.48;00:34
172;58;22.05;00:35
172;59;8.36;00:18
172;60;21.26;00:34
172;61;7.7;00:21
172;62;16.73;00:24
172;63;8.98;00:20
172;64;24.05;00:34
172;65;24.06;00:34
172;66;7.23;00:21
172;67;23.68;00:33
172;68;7.88;00:23
172;69;23.88;00:34
172;70;17.05;00:22
172;71;23.34;00:33
172;72;17.03;00:22
172;73;23.58;00:33
172;74;7.31;00:20
172;75;17.21;00:23
172;76;15.53;00:24
172;77;6.71;00:18
172;78;15.38;00:23
172;79;23.6;00:34
172;80;6.62;00:18
172;81;15.6;00:20
172;82;16.95;00:22
172;83;13.42;00:19
172;84;14;00:21
172;85;14.72;00:20
172;86;27.75;00:33
172;87;6.52;00:19
172;88;5.04;00:13
172;89;5.81;00:18
172;90;16.94;00:22
172;91;20.96;00:31
172;92;16.25;00:22
172;93;13.25;00:20
172;94;5.58;00:17
172;95;18.18;00:27
172;96;6.35;00:19
172;97;23.54;00:33
172;98;27.47;00:31
172;99;4.52;00:13
172;100;22.61;00:34
172;101;12.6;00:20
172;102;18.39;00:26
172;103;4.79;00:16
172;104;5.85;00:18
172;105;26.08;00:33
172;106;20.36;00:30
172;107;12.5;00:18
172;108;4.58;00:16
172;109;9.12;00:19
172;110;5.66;00:17
172;111;12.9;00:20
172;112;4.49;00:15
172;113;4.72;00:15
172;114;3.87;00:11
172;115;4.55;00:10
172;116;17.29;00:25
172;117;8.82;00:18
172;118;3.85;00:12
172;119;3.61;00:10
172;120;3.59;00:11
172;121;8.65;00:17
172;122;8.5;00:17
172;123;13.23;00:18
172;124;18.52;00:28
172;125;16.93;00:24
172;126;16.45;00:23
172;127;3.28;00:10
172;128;21.92;00:29
172;129;3.59;00:11
172;130;25.12;00:33
172;131;16.68;00:23
172;132;16.48;00:23
172;133;8.11;00:16
172;134;3.27;00:10
172;135;3.19;00:09
172;136;12.32;00:18
172;137;3.01;00:09
172;138;18.68;00:26
172;139;14.24;00:22
172;140;3.09;00:09
172;141;12.34;00:18
172;142;5.4;00:14
172;143;12.32;00:17
172;144;4.01;00:12
172;145;7.28;00:14
172;146;7.29;00:14
172;147;23.78;00:29
172;148;24.35;00:30
172;149;13.88;00:20
172;150;6.95;00:13
172;151;16.04;00:22
172;152;10.41;00:15
172;153;1.71;00:06
172;154;6.59;00:13
172;155;13.74;00:19
172;156;4.47;00:12
172;157;11.52;00:16
172;158;6.4;00:12
172;159;15.19;00:20
172;160;3.13;00:10
172;161;1.07;00:04
172;162;2.69;00:08
172;163;20.24;00:26
172;164;4.23;00:12
172;165;8.94;00:13
172;166;5.93;00:12
172;167;15.53;00:21
172;168;0.73;00:04
172;169;16.26;00:22
172;170;3.4;00:09
172;171;3.27;00:10
172;172;0;00:00
172;173;16.11;00:22
172;174;13.57;00:18
172;175;1.58;00:05
172;176;16;00:21
172;177;3.25;00:07
172;178;15.75;00:20
172;179;15.64;00:20
172;180;3.55;00:08
172;181;18.09;00:23
172;182;13.85;00:18
172;183;11.04;00:14
172;184;4.17;00:10
172;185;3.64;00:08
172;186;2.36;00:08
172;187;2.33;00:07
172;188;3.25;00:08
172;189;3.66;00:10
172;190;3.8;00:10
172;191;18.41;00:25
172;192;6.5;00:19
172;193;17.81;00:24
172;194;2.29;00:07
172;195;3.52;00:07
172;196;8.58;00:14
172;197;8.16;00:23
172;198;14.09;00:18
173;0;42.23;00:49
173;1;35.65;00:43
173;2;25.2;00:37
173;3;19.77;00:38
